task_lang,transfer_lang,uas,las
fi,hr,0.7571259234755762,0.6338074760172014
gwi,hr,0.4761904761904761,0.3988095238095238
zh,hr,0.1540733617255117,0.0691372441269405
ar,hr,0.3259895049424399,0.2475775942724647
gv,hr,0.3682226732386199,0.1225475983376824
krl,hr,0.5701357466063348,0.4156431803490627
bn,hr,0.665625,0.509375
wbp,hr,0.1777777777777777,0.0634920634920634
br,hr,0.6730961423146112,0.4670197881271237
kk,hr,0.6623363645448186,0.5183371639852103
cs,hr,0.8527684120729577,0.7833935897956696
kmr,hr,0.670659878207048,0.4878706199460916
ko,hr,0.6076420478041519,0.3944019754953507
hsb,hr,0.6230858780334916,0.5322826184293006
sah,hr,0.1958904109589041,0.1047945205479452
jv,hr,0.632852262427665,0.4681726277626717
pad,hr,0.2400793650793651,0.1269841269841269
te,hr,0.812760055478502,0.6726768377253814
or,hr,0.5102040816326531,0.3411078717201166
uz,hr,0.6051282051282051,0.4434782608695652
hu,hr,0.8024502297090352,0.6618491577335375
lzh,hr,0.2674558729708655,0.0775147090097115
gun,hr,0.1758728703491481,0.0155092062036824
en,hr,0.8090648244966326,0.6745196762987448
tt,hr,0.3978070175438596,0.2346491228070175
scn,hr,0.5581935023205998,0.3348803998571938
lb,hr,0.4223300970873786,0.2184466019417475
hi,hr,0.5223847854334362,0.3595571980627415
gub,hr,0.2542576419213974,0.0950873362445414
tpn,hr,0.2593167701863354,0.1080301685891748
kpv,hr,0.2441860465116279,0.1345514950166113
tn,hr,0.3831775700934579,0.1822429906542056
wuu,hr,0.2356979405034324,0.102974828375286
he,hr,0.7962754910972661,0.6171654240288701
nds,hr,0.4711564749840518,0.3043834867401804
ha,hr,0.2894566523869695,0.1220451813727001
gsw,hr,0.3841498284407167,0.1985798703774304
gl,hr,0.7865688131313131,0.6599905303030303
yrk,hr,0.1871069182389937,0.040880503144654
tl,hr,0.7116329874385582,0.4767886400873839
naq,hr,0.2221914008321775,0.0990291262135922
bxr,hr,0.4165918835377405,0.2324259647023631
lij,hr,0.5772903610862429,0.3625783348254252
hyw,hr,0.7423467496849752,0.5714179823586094
bej,hr,0.1312024098401807,0.014057401054305
pt,hr,0.8276622558286074,0.6970846460827558
fa,hr,0.5410264711009288,0.455487212690191
wo,hr,0.3282706911467846,0.0942035951167932
da,hr,0.7467824004788985,0.6606804349995011
nhi,hr,0.3926646231899376,0.1752457456928443
bor,hr,0.2571955719557195,0.116420664206642
sl,hr,0.8526938310455211,0.7690033096413651
nmf,hr,0.2294197031039136,0.1231443994601889
mt,hr,0.2587374695204552,0.0719768807008037
xum,hr,0.1385542168674698,0.0283993115318416
aqz,hr,0.3113079019073569,0.1628065395095367
fro,hr,0.6176324173636002,0.468289526085225
sq,hr,0.865533230293663,0.6715610510046368
id,hr,0.8011056421695802,0.6699076206871469
bg,hr,0.9012973798015772,0.8033579241923174
tr,hr,0.6735037848919728,0.4955744362087999
akk,hr,0.238714891897353,0.0406950899171549
sme,hr,0.2323676323676323,0.0986013986013986
grc,hr,0.5730966628566306,0.3997624330442188
ckb,hr,0.2295081967213114,0.0737704918032786
sv,hr,0.8146978994571631,0.7119719140901581
hr,hr,0.933924154987634,0.9059769167353668
az,hr,0.6853070175438597,0.5252192982456141
cop,hr,0.0268277889236224,0.0049456445667895
la,hr,0.6680483091787439,0.5291304347826087
pay,hr,0.2938011695906433,0.0748538011695906
gn,hr,0.3456221198156682,0.1152073732718894
fo,hr,0.6392792019736137,0.5271371876005577
quc,hr,0.3372615599720363,0.1300309597523219
eu,hr,0.7258964470337245,0.543858209567572
say,hr,0.2319253438113949,0.080844793713163
ota,hr,0.475323912952325,0.3086921883517128
vi,hr,0.693740795287187,0.5153166421207658
cpg,hr,0.6082293718537973,0.4119063252352812
gu,hr,0.6323607427055703,0.4684350132625994
mdf,hr,0.2957411372828932,0.1632167499405186
uk,ht,0.4672014766434758,0.3016470254153059
am,ht,0.5435564435564435,0.1732267732267732
ka,ht,0.4922440537745605,0.2842369626237258
ceb,ht,0.4095860566448802,0.1655773420479303
sd,ht,0.3665792567139886,0.1725291617686951
urb,ht,0.2814207650273224,0.0956284153005464
sab,ht,0.2875046074456321,0.1205307777368227
ltg,ht,0.611764705882353,0.3823529411764705
oc,ht,0.527449617790132,0.3439888811674774
cy,ht,0.4664043228004229,0.2232467990132738
ht,ht,0.6630075187969925,0.606015037593985
mpu,ht,0.297752808988764,0.0786516853932584
yo,ht,0.2471187674390391,0.0814024020380929
xcl,ht,0.3934794323693192,0.1960661038261182
sk,ht,0.5706999372253609,0.3645637162586315
ps,ht,0.3631669535283993,0.1962134251290878
ctn,ht,0.3299842799535233,0.1372428405440503
gd,ht,0.4015287345475134,0.2154383316032839
bho,ht,0.2483120780195049,0.0753188297074268
th,ht,0.3464831906173991,0.1513344217505747
olo,ht,0.3696236559139785,0.1827956989247312
sga,ht,0.3586448598130841,0.1039719626168224
ab,ht,0.3179026924893717,0.1670288143599433
cu,ht,0.4146875777943739,0.1606671645506596
koi,ht,0.3589435774309724,0.2076830732292917
ang,ht,0.3801169590643274,0.2514619883040935
bm,ht,0.266005932142082,0.0817478116183173
got,ht,0.2614238085899196,0.0618748774269464
gya,ht,0.3406389301634472,0.0969539375928677
myu,ht,0.2270058708414872,0.0841487279843444
ug,ht,0.3546950629235237,0.1939012584704743
eo,ht,0.4988031119090365,0.3551765409934171
pl,ht,0.5423938655697113,0.3378196679846106
sdh,ht,0.2426470588235294,0.0735294117647058
ajp,ht,0.5817490494296578,0.3485424588086185
egy,ht,0.2898662551440329,0.0534122085048011
ess,ht,0.3325545171339564,0.0922897196261682
af,ht,0.5468548146675941,0.2719864851435953
arr,ht,0.3423889607589478,0.0974557999137559
arh,ht,0.2541925758432259,0.0806482004899189
xpg,ht,0.2003556609365738,0.0201541197391819
azz,ht,0.3236518636003172,0.1374900872323552
bar,ht,0.3766294227188081,0.1799680766161213
orv,ht,0.4444940476190476,0.2343073593073593
yrl,ht,0.27851644506648,0.1095671298610416
sa,ht,0.2850176710061289,0.0658524582830045
ru,ht,0.4617974533194293,0.2966653729067978
de,ht,0.5255888609175887,0.2886223484183206
aii,ht,0.1964679911699779,0.0441501103752759
vep,ht,0.3261703760552571,0.1450498848810437
aln,ht,0.5273295809881176,0.2280800500312695
ga,ht,0.4063141174134622,0.2227480309749156
pro,ht,0.4151425360171656,0.2507407785838357
ro,ht,0.5087488834007672,0.29928362496278
ja,ht,0.1256063286633408,0.0243301828150651
jaa,ht,0.4,0.1391304347826087
hbo,ht,0.3615467820443483,0.1339913466738777
ky,ht,0.387988633745488,0.2298594577989401
yue,ht,0.3613306509555971,0.1744503520620778
ml,ht,0.3849354972950478,0.2068248023304203
pcm,ht,0.3980487804878049,0.2416724738675958
xav,ht,0.3841000446627959,0.1456007146047342
el,ht,0.556497175141243,0.3397339626689551
si,ht,0.5079545454545454,0.2681818181818182
hit,ht,0.1993888464476699,0.0511841100076394
sr,ht,0.5078364416425882,0.3055774450573505
ta,ht,0.5488738246227859,0.3732779357095998
lt,ht,0.4756425331765496,0.3215185620695447
ca,ht,0.4951685958731756,0.3024660291897332
sjo,ht,0.1091842036892699,0.0192907248636009
mk,ht,0.7080882352941177,0.4227941176470588
frm,ht,0.548994065711391,0.3516186616490568
be,ht,0.4896172129096822,0.3465724293219915
et,ht,0.490416605806839,0.291948650534755
xnr,ht,0.3062848050914876,0.101829753381066
abq,ht,0.1794478527607362,0.0352760736196319
eme,ht,0.356353591160221,0.1698895027624309
ur,ht,0.2062001891125219,0.0757125489666351
fr,ht,0.531366334641312,0.340812288291914
hy,ht,0.4256908855788112,0.2444082571004358
no,ht,0.5630354957160343,0.3605838615977639
es,ht,0.4997834605073211,0.3090121674572076
apu,ht,0.305,0.16
mr,ht,0.4320388349514563,0.2548543689320388
myv,ht,0.2791814775674897,0.1273897588625228
is,ht,0.4982400858167678,0.2970511660129842
nl,ht,0.5484128768012787,0.3212207487325491
it,ht,0.5571650606154802,0.3407133975753807
nap,ht,0.4378109452736318,0.2139303482587064
otk,ht,0.2594936708860759,0.1012658227848101
ckt,ht,0.3347485303723057,0.1592096668843892
sms,ht,0.2628205128205128,0.1096866096866096
yi,ht,0.6773485075371868,0.4471398622342019
lv,ht,0.4953455495985703,0.3271451815102291
fi,ht,0.5266567427500276,0.3305215569522549
gwi,ht,0.5863095238095238,0.4702380952380952
zh,ht,0.3112149104730503,0.1383546274671429
ar,ht,0.2051743074482366,0.0937721189439856
gv,ht,0.3016333236686962,0.0976128346380593
krl,ht,0.4327731092436975,0.2524240465416936
bn,ht,0.73125,0.440625
wbp,ht,0.3714285714285714,0.2
br,ht,0.5439736158305017,0.2901259244453328
kk,ht,0.3989207554711702,0.2425302288398121
cs,ht,0.5075733571651027,0.2976994218087771
kmr,ht,0.3996206449036638,0.1994609164420485
ko,ht,0.3730756052317544,0.189125323440103
hsb,ht,0.3998388107817677,0.2545894152413361
sah,ht,0.3246575342465753,0.15
jv,ht,0.4742383043993585,0.3003555741476678
pad,ht,0.2777777777777778,0.1527777777777778
te,ht,0.5478502080443828,0.3800277392510402
or,ht,0.2798833819241982,0.1438289601554907
uz,ht,0.3735785953177257,0.2084726867335563
hu,ht,0.470042113323124,0.2880934150076569
lzh,ht,0.4265612816332317,0.1518040689019635
gun,ht,0.1437084574833829,0.0092444036977614
en,ht,0.5626365893424384,0.3588613961970553
tt,ht,0.2508771929824561,0.1149122807017543
scn,ht,0.376472688325598,0.1737772224205641
lb,ht,0.3398058252427184,0.1310679611650485
hi,ht,0.2843112438616919,0.1235930407195531
gub,ht,0.1949781659388646,0.0647379912663755
tpn,ht,0.2242679680567879,0.0951641526175687
kpv,ht,0.2632401797928473,0.1129568106312292
tn,ht,0.3130841121495327,0.1542056074766355
wuu,ht,0.3947368421052631,0.183066361556064
he,ht,0.5044428556837912,0.310250910700303
nds,ht,0.339287341656794,0.1424405358607491
ha,ht,0.3235430085986377,0.1178229112090486
gsw,ht,0.3012771635531834,0.1126096073198627
gl,ht,0.5113794191919192,0.3423453282828282
yrk,ht,0.2696540880503145,0.1053459119496855
tl,ht,0.594210813762971,0.3069361004915347
naq,ht,0.1754969949144706,0.0648173832639852
bxr,ht,0.2933492870675042,0.1246385482101904
lij,ht,0.4291256341390629,0.2262011339898537
hyw,ht,0.4978874805425839,0.2879697576161886
bej,ht,0.2834909212618191,0.0860179064513429
pt,ht,0.5096282293635791,0.3297542533081285
fa,ht,0.2247677864382299,0.1116119232014343
wo,ht,0.2373353840238392,0.0928578294722676
da,ht,0.5204030729322559,0.3218597226379328
nhi,ht,0.3278723179367931,0.1289504280731424
bor,ht,0.2748462484624846,0.1156211562115621
sl,ht,0.4913189734686126,0.2746731050946774
nmf,ht,0.2904858299595141,0.1470985155195681
mt,ht,0.2640657455070893,0.0876004696107649
xum,ht,0.2022375215146299,0.0292598967297762
aqz,ht,0.3889645776566757,0.2084468664850136
fro,ht,0.5221774193548387,0.3110065710872162
sq,ht,0.5757341576506955,0.347758887171561
id,ht,0.4594719103847925,0.3166113037363916
bg,ht,0.5497964894428898,0.3282243703892139
tr,ht,0.416968932345056,0.2395324081375177
akk,ht,0.2932713679531218,0.1220852697514649
sme,ht,0.236063936063936,0.0877122877122877
grc,ht,0.4468948205921244,0.2324346130572177
ckb,ht,0.3032786885245901,0.1311475409836065
sv,ht,0.5627802690582959,0.356546495161671
hr,ht,0.4882522671063479,0.2915498763396537
az,ht,0.5175438596491229,0.3256578947368421
cop,ht,0.0912611393645313,0.0086315494797741
la,ht,0.430695652173913,0.2563091787439613
pay,ht,0.3590643274853801,0.1097076023391812
gn,ht,0.2027649769585253,0.0506912442396313
fo,ht,0.5067574814973721,0.3368550895634452
quc,ht,0.2353939878158394,0.0811944472186158
eu,ht,0.4850660539919586,0.2704110937884631
say,ht,0.3099214145383104,0.1002946954813359
ota,ht,0.3435783471005074,0.151201308230953
vi,ht,0.4855670103092783,0.3070692194403535
cpg,ht,0.5215583278616766,0.2902166776099803
gu,ht,0.459946949602122,0.2594164456233421
mdf,ht,0.3004996431120628,0.1370449678800856
uk,hu,0.7360854749396564,0.5854394434189976
am,hu,0.630969030969031,0.2593406593406593
ka,hu,0.7680110306790762,0.629585857093613
ceb,hu,0.5381263616557734,0.2628903413217138
sd,hu,0.5954426259155439,0.4203815896554842
urb,hu,0.3715846994535519,0.1202185792349726
sab,hu,0.3520088462956137,0.1511242167342425
ltg,hu,0.5294117647058824,0.4
oc,hu,0.5842350838876204,0.3674178496972103
cy,hu,0.596264536591096,0.3163397157288852
ht,hu,0.2643609022556391,0.0692481203007518
mpu,hu,0.2584269662921348,0.0842696629213483
yo,hu,0.1904646366614096,0.055440980225646
xcl,hu,0.5054787138494701,0.3085144602119634
sk,hu,0.8039861895794099,0.6258631512868801
ps,hu,0.6535529874600443,0.4718465699532825
ctn,hu,0.4233476864192468,0.2099651425056387
gd,hu,0.5007077474757007,0.2749834858922336
bho,hu,0.345986496624156,0.1713428357089272
th,hu,0.4387432112751141,0.1859860727018292
olo,hu,0.5645161290322581,0.4025537634408602
sga,hu,0.3644859813084112,0.0992990654205607
ab,hu,0.5274444969296174,0.3162966461974492
cu,hu,0.483445357231765,0.206522280308688
koi,hu,0.4081632653061224,0.2581032412965186
ang,hu,0.2923976608187134,0.1520467836257309
bm,hu,0.2485712218765825,0.0632279534109817
got,hu,0.2727985879584232,0.0564816630711904
gya,hu,0.2202823179791976,0.0430906389301634
myu,hu,0.2857142857142857,0.12133072407045
ug,hu,0.617812197483059,0.442110358180058
eo,hu,0.6879114302812687,0.540095751047277
pl,hu,0.7934022924238189,0.589999600623028
sdh,hu,0.3014705882352941,0.1544117647058823
ajp,hu,0.5703422053231939,0.3168567807351077
egy,hu,0.2414266117969821,0.0359224965706447
ess,hu,0.2971183800623053,0.095404984423676
af,hu,0.6394713306171121,0.3961045413892477
arr,hu,0.3661060802069857,0.1483398016386373
arh,hu,0.2615413604673073,0.0983606557377049
xpg,hu,0.2228808535862478,0.0450503852993479
azz,hu,0.4161379857256146,0.2278945281522601
bar,hu,0.5438946528332003,0.3331338121840915
orv,hu,0.5792072510822511,0.3512040043290043
yrl,hu,0.2979106268119564,0.1323602919124262
sa,hu,0.3565516932850177,0.1274549277501901
ru,hu,0.7573545572301692,0.60126164968412
de,hu,0.7730421716136838,0.6140058154284488
aii,hu,0.0883002207505518,0.0286975717439293
vep,hu,0.4405218726016884,0.2900997697620875
aln,hu,0.4840525328330206,0.2148843026891807
ga,hu,0.5642001456085777,0.3151432920775696
pro,hu,0.4659241851435577,0.2811893327883927
ro,hu,0.6791025169460354,0.4645928572679663
ja,hu,0.1281750901855777,0.0301796273569117
jaa,hu,0.1739130434782608,0.0521739130434782
hbo,hu,0.3373445105462412,0.114656571119524
ky,hu,0.6679978496275247,0.476153905230013
yue,hu,0.3172869665181779,0.1429084638597499
ml,hu,0.6254681647940075,0.4602580108198085
pcm,hu,0.4725435540069686,0.2925435540069686
xav,hu,0.3497096918267083,0.0893255917820455
el,hu,0.777587070013588,0.6066294786526496
si,hu,0.6727272727272727,0.4102272727272727
hit,hu,0.1886936592818945,0.0481283422459893
sr,hu,0.7421416688556168,0.5494264950529726
ta,hu,0.6940739120927182,0.5462497266564619
lt,hu,0.7575172182093063,0.6096086007055266
ca,hu,0.6725717161550075,0.4949169602415702
sjo,hu,0.0449467394128345,0.0042868277474668
mk,hu,0.8654411764705883,0.6441176470588236
frm,hu,0.6267670188642833,0.4241810199257008
be,hu,0.7201651238428821,0.5631098323742807
et,hu,0.7511887952999984,0.6244218316373727
xnr,hu,0.4689737470167064,0.2593476531424025
abq,hu,0.2377300613496932,0.062883435582822
eme,hu,0.4119475138121547,0.2185773480662983
ur,hu,0.4207078211535864,0.257530730784817
fr,hu,0.7065851695341584,0.5074034946507027
hy,hu,0.7439532544662101,0.5958139757651228
no,hu,0.7366776886680428,0.5441641242989459
es,hu,0.703557434522582,0.5244380284594762
apu,hu,0.246,0.139
mr,hu,0.6747572815533981,0.5169902912621359
myv,hu,0.3199154577769238,0.1737919108463829
is,hu,0.5619936754829987,0.3828064764841943
nl,hu,0.7757298768762019,0.6026822506930396
it,hu,0.6821495181846441,0.4771215418091389
nap,hu,0.4776119402985074,0.2238805970149253
otk,hu,0.2278481012658227,0.0886075949367088
ckt,hu,0.3894513389941215,0.1791312867406923
sms,hu,0.3842592592592592,0.2375356125356125
yi,hu,0.7427373465109314,0.5749226315264051
lv,hu,0.8022992184791017,0.6562108239310768
fi,hu,0.7474225383173448,0.6242557062520675
gwi,hu,0.6825396825396826,0.5406746031746031
zh,hu,0.2744539085039154,0.1205980675001144
ar,hu,0.2573485742179555,0.1438717813122889
gv,hu,0.3389388228472021,0.1257369285783318
krl,hu,0.5798319327731093,0.4224305106658048
bn,hu,0.565625,0.48125
wbp,hu,0.326984126984127,0.1523809523809524
br,hu,0.5976414151509094,0.3579852088746752
kk,hu,0.6916158688917757,0.5558109323473569
cs,hu,0.758635631203369,0.5892784119375499
kmr,hu,0.5884995507637018,0.3547968453628831
ko,hu,0.6370618051206919,0.4121483511939223
hsb,hu,0.5972956031163249,0.4204352108892272
sah,hu,0.4602739726027397,0.2458904109589041
jv,hu,0.5570661646796347,0.3684027051523391
pad,hu,0.3412698412698413,0.1924603174603174
te,hu,0.8585298196948682,0.6920943134535368
or,hu,0.5597667638483965,0.39067055393586
uz,hu,0.6370122630992197,0.4690078037904124
hu,hu,0.90802067381317,0.8700229709035222
lzh,hu,0.3443326008364641,0.1073580491954348
gun,hu,0.1831308732523493,0.0163496065398426
en,hu,0.7138772294106278,0.5325856951003761
tt,hu,0.4635964912280702,0.3035087719298245
scn,hu,0.5198143520171368,0.2850767583006069
lb,hu,0.4805825242718446,0.2135922330097087
hi,hu,0.5704956209183415,0.3747110143606878
gub,hu,0.2127729257641921,0.0847161572052401
tpn,hu,0.2790594498669033,0.1211180124223602
kpv,hu,0.3456126636701192,0.180672268907563
tn,hu,0.3738317757009345,0.1355140186915887
wuu,hu,0.2631578947368421,0.074370709382151
he,hu,0.6667007115378069,0.4199094406427671
nds,hu,0.4952155290257906,0.2989155199125125
ha,hu,0.2939871174530773,0.1136314605356427
gsw,hu,0.3974456728936332,0.2023446435379336
gl,hu,0.6611426767676768,0.4567234848484848
yrk,hu,0.3364779874213836,0.110062893081761
tl,hu,0.7012561441835062,0.4008738394320044
naq,hu,0.2917244567730004,0.1203883495145631
bxr,hu,0.4998504337421477,0.2712134809053744
lij,hu,0.5086541330945986,0.266338406445837
hyw,hu,0.7208509376621451,0.5302794455562968
bej,hu,0.1575600368170027,0.0365659777424483
pt,hu,0.6908170552404957,0.5030917874396136
fa,hu,0.4654232138854994,0.3050775705356476
wo,hu,0.2838604248774392,0.0772853984427568
da,hu,0.7193455053377232,0.5436496059064152
nhi,hu,0.416235070288553,0.1991332840080329
bor,hu,0.2749692496924969,0.13610086100861
sl,hu,0.7445607943139276,0.5428083120829038
nmf,hu,0.3539136302294197,0.180161943319838
mt,hu,0.2003973629549354,0.0555405039284746
xum,hu,0.2383820998278829,0.059380378657487
aqz,hu,0.3658038147138964,0.2070844686648501
fro,hu,0.5876393866985264,0.3748008761449621
sq,hu,0.6986089644513137,0.5146831530139103
id,hu,0.6490071042358704,0.4526343864413355
bg,hu,0.8026583566522514,0.5642330195878911
tr,hu,0.7143293644535562,0.5533038952846554
akk,hu,0.2318044049302889,0.0463527985451606
sme,hu,0.2511488511488511,0.1070929070929071
grc,hu,0.5366996122727986,0.3153589278110222
ckb,hu,0.2704918032786885,0.081967213114754
sv,hu,0.7439520887420344,0.5635030682086382
hr,hu,0.7482687551525145,0.5568837592745259
az,hu,0.7039473684210527,0.5548245614035088
cop,hu,0.0408715532123361,0.0027061074044697
la,hu,0.612096618357488,0.4092367149758454
pay,hu,0.271578947368421,0.0853801169590643
gn,hu,0.3271889400921659,0.1059907834101382
fo,hu,0.5862919661053309,0.3983696235117451
quc,hu,0.3010086887046839,0.1039648457005892
eu,hu,0.6975055386887667,0.5086157380815624
say,hu,0.2692534381139489,0.0913555992141453
ota,hu,0.5051784141892742,0.3465554111283492
vi,hu,0.5925625920471281,0.3955081001472754
cpg,hu,0.6349310571240971,0.3865178376012256
gu,hu,0.6286472148541115,0.4583554376657825
mdf,hu,0.370211753509398,0.1989055436592909
uk,hy,0.7980264092006247,0.7110961238108761
am,hy,0.5793206793206793,0.2739260739260739
ka,hy,0.8238538435022406,0.7048800906091496
ceb,hy,0.5446623093681917,0.2556281771968046
sd,hy,0.6613617867799982,0.5042047201374447
urb,hy,0.2158469945355191,0.0519125683060109
sab,hy,0.2875046074456321,0.1245853298931072
ltg,hy,0.6294117647058823,0.4588235294117647
oc,hy,0.5693437903305867,0.4243025910850789
cy,hy,0.6211088922823916,0.405027604839657
ht,hy,0.2490225563909774,0.0723308270676691
mpu,hy,0.2921348314606741,0.0730337078651685
yo,hy,0.1759068300376076,0.0566541307776295
xcl,hy,0.5378121070594575,0.3656367882162745
sk,hy,0.8327055869428751,0.7350910232266165
ps,hy,0.6938775510204082,0.5662650602409639
ctn,hy,0.3001845396760303,0.1308181258970678
gd,hy,0.5434556950080212,0.344059639520619
bho,hy,0.372543135783946,0.2079519879969992
th,hy,0.4845233732049445,0.2884416752740479
olo,hy,0.5463709677419355,0.3830645161290322
sga,hy,0.322429906542056,0.0911214953271028
ab,hy,0.3111006140765234,0.1831837505904582
cu,hy,0.483395568832462,0.2523276076674134
koi,hy,0.3109243697478991,0.1836734693877551
ang,hy,0.2222222222222222,0.1286549707602339
bm,hy,0.2138464877378282,0.0586703320552702
got,hy,0.2412237693665424,0.054324377328888
gya,hy,0.1385586924219911,0.0170876671619613
myu,hy,0.2133072407045009,0.0577299412915851
ug,hy,0.6348499515972894,0.4864472410454985
eo,hy,0.7196289646918013,0.6101137043686415
pl,hy,0.8179639761971325,0.6961007494974506
sdh,hy,0.375,0.213235294117647
ajp,hy,0.6261089987325729,0.4106463878326996
egy,hy,0.2972393689986282,0.0661008230452674
ess,hy,0.2959501557632398,0.0829439252336448
af,hy,0.67385471529365,0.4978634602007353
arr,hy,0.3691246226821906,0.1172919361793876
arh,hy,0.2703975880912003,0.0729225551158846
xpg,hy,0.2353289863663307,0.0438648488441019
azz,hy,0.3736122125297383,0.1992466296590008
bar,hy,0.5046554934823091,0.3316041500399042
orv,hy,0.6174377705627706,0.4571834415584415
yrl,hy,0.2746176147155853,0.0992702189343197
sa,hy,0.307967610611551,0.1030286762403256
ru,hy,0.8091485968940411,0.7312330778547279
de,hy,0.7413451593388365,0.6538697968503016
aii,hy,0.1059602649006622,0.0397350993377483
vep,hy,0.4343821949347659,0.2762854950115119
aln,hy,0.5063164477798624,0.2959974984365228
ga,hy,0.5666159242835396,0.3792441591104639
pro,hy,0.4638806580157351,0.3438234392561561
ro,hy,0.7346960222794389,0.5972536037692887
ja,hy,0.1213321432556063,0.0315875318106713
jaa,hy,0.1565217391304348,0.0521739130434782
hbo,hy,0.4791779340183883,0.2591941590048675
ky,hy,0.7020966131633515,0.5089470854773059
yue,hy,0.3775686161804857,0.1926282511855151
ml,hy,0.6579275905118602,0.4881398252184769
pcm,hy,0.4673867595818815,0.3220905923344948
xav,hy,0.2639571237159446,0.0616346583296114
el,hy,0.7860258885789888,0.666809697489809
si,hy,0.6840909090909091,0.4522727272727272
hit,hy,0.1405653170359052,0.027501909854851
sr,hy,0.7711233692321163,0.6854916382103143
ta,hy,0.7434944237918215,0.6090094030177127
lt,hy,0.801948597345876,0.6870485469511171
ca,hy,0.7148465022647207,0.60848850863949
sjo,hy,0.0405300077942322,0.005066250974279
mk,hy,0.875,0.7235294117647059
frm,hy,0.6467892121387562,0.5282964249529599
be,hy,0.8109206905178884,0.7269827370527896
et,hy,0.770972296606456,0.6724767515458396
xnr,hy,0.4769291964996022,0.2784407319013524
abq,hy,0.1288343558282208,0.0352760736196319
eme,hy,0.3249309392265193,0.1709254143646408
ur,hy,0.5373497230852358,0.3991625016885046
fr,hy,0.7096622731998524,0.6097276721333468
hy,hy,0.9127352842569088,0.8716413621342018
no,hy,0.7306308116699245,0.6292040409945377
es,hy,0.7239121468343989,0.6119921633326459
apu,hy,0.221,0.123
mr,hy,0.7330097087378641,0.5970873786407767
myv,hy,0.295705639350562,0.1672591026995869
is,hy,0.6068295844367716,0.4629412356273675
nl,hy,0.7799006018830699,0.6772058639894109
it,hy,0.7029686042897109,0.5920733602735467
nap,hy,0.472636815920398,0.2189054726368159
otk,hy,0.1772151898734177,0.0443037974683544
ckt,hy,0.3324624428478119,0.1428804702808621
sms,hy,0.2678062678062678,0.1638176638176638
yi,hy,0.765099331137067,0.6825396825396826
lv,hy,0.8350537462324291,0.7368701821770558
fi,hy,0.754190098136509,0.6538069246884993
gwi,hy,0.4742063492063492,0.3968253968253968
zh,hy,0.2964578467738242,0.1523331959518248
ar,hy,0.2892649391856161,0.1970955538380181
gv,hy,0.3986662800811829,0.1465158983280177
krl,hy,0.5888817065287654,0.4411764705882353
bn,hy,0.665625,0.49375
wbp,hy,0.2444444444444444,0.1206349206349206
br,hy,0.6200279832100739,0.448930641615031
kk,hy,0.7121015289297492,0.5775956830218847
cs,hy,0.7774952268757362,0.6799582944035965
kmr,hy,0.6329240291504442,0.4705001497454327
ko,hy,0.6406299845221357,0.4449826907853539
hsb,hy,0.5928181248320946,0.4850004477478284
sah,hy,0.2616438356164383,0.1232876712328767
jv,hy,0.5862790211252876,0.4107230007669246
pad,hy,0.3095238095238095,0.1706349206349206
te,hy,0.8391123439667129,0.7128987517337032
or,hy,0.6345966958211856,0.4567541302235179
uz,hy,0.6885172798216277,0.537123745819398
hu,hy,0.8279096477794793,0.7161179173047473
lzh,hy,0.3300134684908201,0.1334443893102715
gun,hy,0.1835128734051493,0.0178012071204828
en,hy,0.7640182168679476,0.634413824204251
tt,hy,0.4600877192982456,0.3197368421052631
scn,hy,0.4922349161013923,0.3002499107461621
lb,hy,0.4514563106796116,0.2233009708737864
hi,hy,0.6395315479505223,0.4923640290926273
gub,hy,0.2758733624454148,0.0930131004366812
tpn,hy,0.262866015971606,0.1018189884649512
kpv,hy,0.260797342192691,0.1405120187609927
tn,hy,0.3785046728971962,0.1822429906542056
wuu,hy,0.3077803203661327,0.120137299771167
he,hy,0.6977496340176352,0.558778470023491
nds,hy,0.4923904128314955,0.3135878975667547
ha,hy,0.2565722562948809,0.0999167873763368
gsw,hy,0.4100743423560808,0.2277926038886771
gl,hy,0.6752683080808081,0.5590593434343434
yrk,hy,0.1863207547169811,0.0440251572327044
tl,hy,0.6903331512834516,0.4243582741671218
naq,hy,0.225335182616736,0.1022653721682848
bxr,hy,0.4792102901585402,0.274902781932396
lij,hy,0.5010444643390033,0.3043867502238138
hyw,hy,0.8446371655177526,0.7564302127344156
bej,hy,0.1101163082587231,0.0094552757091456
pt,hy,0.7065028355387524,0.5856962822936358
fa,hy,0.5266578678686157,0.4411933162337824
wo,hy,0.2566567336345285,0.0846871094876478
da,hy,0.7099670757258306,0.6070038910505836
nhi,hy,0.3360109924955078,0.1471303244900116
bor,hy,0.2444649446494465,0.11230012300123
sl,hy,0.7850632087244317,0.6798328902392708
nmf,hy,0.1845479082321187,0.0934547908232118
mt,hy,0.1780005418585749,0.0516571841416057
xum,hy,0.1592082616179001,0.0438898450946643
aqz,hy,0.2677111716621253,0.1307901907356948
fro,hy,0.5758164078056551,0.4283154121863799
sq,hy,0.7109737248840804,0.5625965996908809
id,hy,0.696506073757971,0.5438013723540964
bg,hy,0.8263800559654032,0.7150852200457899
tr,hy,0.7249053777006781,0.5926214319507964
akk,hy,0.172317639927258,0.0275611234592847
sme,hy,0.2095904095904096,0.0867132867132867
grc,hy,0.5953293440014343,0.4402608754118201
