task_lang,transfer_lang,accuracy,f1_score,transfer_language
aak,spa,0.2702702702702703,0.1080752884031572,results
hwc,spa,0.5339805825242718,0.3720669514232222,results
urd,spa,0.6216216216216216,0.6059364549441735,results
nvm,spa,0.2264150943396226,0.1128836149844553,results
azb,spa,0.6486486486486487,0.5934549488475287,results
msb,spa,0.3513513513513513,0.2006395476504172,results
ame,spa,0.2162162162162162,0.1018901254195371,results
auc,spa,0.2972972972972973,0.1458385093167702,results
uvh,spa,0.3027522935779816,0.1449193850768654,results
emi,spa,0.3153153153153153,0.1958126947003476,results
wnc,spa,0.2432432432432432,0.0671641791044776,results
tke,spa,0.2612612612612612,0.1473177578963669,results
ote,spa,0.2342342342342342,0.1273576097105508,results
pon,spa,0.2252252252252252,0.125993973755527,results
srq,spa,0.2342342342342342,0.1522727272727272,results
row,spa,0.2592592592592592,0.1103643724696356,results
acr,spa,0.3153153153153153,0.198830494140389,results
wsk,spa,0.3063063063063063,0.1463188405797101,results
sab,spa,0.2752293577981651,0.1412870040931209,results
uvl,spa,0.2522522522522522,0.1388401388401388,results
tfr,spa,0.2272727272727272,0.1061342592592592,results
gqr,spa,0.3153153153153153,0.141311836847182,results
mee,spa,0.2342342342342342,0.0857142857142857,results
kud,spa,0.2727272727272727,0.0872262773722627,results
wal,spa,0.2702702702702703,0.1389587826503714,results
mcq,spa,0.2818181818181818,0.1266265328874024,results
opm,spa,0.2522522522522522,0.149390804873561,results
xnj,spa,0.3153153153153153,0.1695516116337231,results
kmu,spa,0.2454545454545454,0.1174242424242424,results
cuc,spa,0.1621621621621621,0.0777216610549943,results
agr,spa,0.2792792792792792,0.1425848925848925,results
alp,spa,0.2612612612612612,0.084040404040404,results
tte,spa,0.25,0.072,results
viv,spa,0.2454545454545454,0.0666666666666666,results
tue,spa,0.2882882882882883,0.138063063063063,results
ind,spa,0.6936936936936937,0.7004264822496832,results
jvn,spa,0.5636363636363636,0.4876251477530033,results
apr,spa,0.2702702702702703,0.1037135278514588,results
bps,spa,0.2432432432432432,0.1252555923608555,results
blw,spa,0.2972972972972973,0.1571450238116904,results
dgc,spa,0.3333333333333333,0.1956816724381172,results
hus,spa,0.3063063063063063,0.1639733448687842,results
lbm,spa,0.5135135135135135,0.4087458435284521,results
mxt,spa,0.2522522522522522,0.1363771817794806,results
qvz,spa,0.2972972972972973,0.1866484059551194,results
nhy,spa,0.2792792792792792,0.1753914141414141,results
agt,spa,0.2407407407407407,0.1108969883163431,results
agg,spa,0.2252252252252252,0.1052748226950354,results
auy,spa,0.1711711711711711,0.0933781707975256,results
mib,spa,0.2432432432432432,0.150752152712937,results
zpu,spa,0.2792792792792792,0.1061681982734614,results
cac,spa,0.2162162162162162,0.0818675372515682,results
ckb,spa,0.2432432432432432,0.1295183856035783,results
asm,spa,0.5675675675675675,0.4777721810301598,results
cco,spa,0.1801801801801801,0.068703450372397,results
nii,spa,0.2685185185185185,0.1225320454407387,results
gun,spa,0.2612612612612612,0.1259494088897695,results
obo,spa,0.2342342342342342,0.125084175084175,results
enm,spa,0.6216216216216216,0.6109115369484033,results
mih,spa,0.2522522522522522,0.1299395120366987,results
tbg,spa,0.2363636363636363,0.1357043959847698,results
mkl,spa,0.1981981981981982,0.0925559947299077,results
gdr,spa,0.3423423423423423,0.1576289207868155,results
bmh,spa,0.2792792792792792,0.1163213376953835,results
aso,spa,0.2181818181818181,0.0732380952380952,results
twi,spa,0.2972972972972973,0.1817992011619462,results
zsr,spa,0.2972972972972973,0.1816194581280788,results
dww,spa,0.2792792792792792,0.1249542920847268,results
pls,spa,0.2882882882882883,0.1745864279003176,results
gng,spa,0.2792792792792792,0.1540449214867819,results
ffm,spa,0.2162162162162162,0.0951477793583056,results
mox,spa,0.2162162162162162,0.1100483091787439,results
emp,spa,0.1531531531531531,0.0902930402930402,results
enq,spa,0.2702702702702703,0.1271000097485945,results
cbc,spa,0.1891891891891892,0.0996969696969696,results
amr,spa,0.2727272727272727,0.161645835558879,results
aer,spa,0.2818181818181818,0.1011248107289638,results
gux,spa,0.2612612612612612,0.0955574997569748,results
lex,spa,0.2818181818181818,0.1291297935103244,results
gym,spa,0.2162162162162162,0.1078703571190046,results
tca,spa,0.1351351351351351,0.0837091201227236,results
kmk,spa,0.2432432432432432,0.1100358422939068,results
glv,spa,0.1711711711711711,0.0869988545246277,results
cjo,spa,0.1559633027522936,0.0616823652537938,results
daa,spa,0.2432432432432432,0.1012155641072628,results
quf,spa,0.2636363636363636,0.1193557664653436,results
bnp,spa,0.2792792792792792,0.1367936507936507,results
cwe,spa,0.3153153153153153,0.1526610644257703,results
mbj,spa,0.3063063063063063,0.1869204169421807,results
tna,spa,0.3055555555555556,0.136395061728395,results
hui,spa,0.2342342342342342,0.0919987784394564,results
ikk,spa,0.2702702702702703,0.1385714285714285,results
kbm,spa,0.2702702702702703,0.0998725524272969,results
bef,spa,0.2636363636363636,0.0868945868945868,results
nou,spa,0.3486238532110092,0.1931419910959553,results
xed,spa,0.2252252252252252,0.1061597406424992,results
lug,spa,0.2342342342342342,0.0917567281203644,results
bch,spa,0.2702702702702703,0.087866512345679,results
xnn,spa,0.3181818181818182,0.187267397137236,results
tbo,spa,0.2342342342342342,0.1312409329315924,results
otn,spa,0.1621621621621621,0.0805555555555555,results
kpj,spa,0.1792452830188679,0.0987500958515451,results
car,spa,0.2342342342342342,0.1254982748802465,results
gvf,spa,0.2702702702702703,0.1385898458266879,results
haw,spa,0.1891891891891892,0.1085350981762376,results
qvs,spa,0.2522522522522522,0.095566341951214,results
buk,spa,0.1926605504587156,0.0725806451612903,results
fin,spa,0.6216216216216216,0.6052301998560139,results
tvt,spa,0.2432432432432432,0.1480126619428954,results
nuy,spa,0.2522522522522522,0.1152941176470588,results
gaw,spa,0.2522522522522522,0.1457389428263214,results
als,spa,0.5855855855855856,0.5798234675952068,results
ena,spa,0.1727272727272727,0.0583717357910906,results
boj,spa,0.2522522522522522,0.1141236930710614,results
hla,spa,0.2727272727272727,0.1054882394868139,results
nnq,spa,0.2612612612612612,0.1027242284369626,results
kne,spa,0.3063063063063063,0.1536625808461129,results
hat,spa,0.2702702702702703,0.0860281923714759,results
qup,spa,0.2432432432432432,0.0881653285756764,results
cle,spa,0.1621621621621621,0.1065245478036175,results
aze,spa,0.6756756756756757,0.6348591629293384,results
ory,spa,0.6666666666666666,0.606867525833043,results
mni,spa,0.2432432432432432,0.106516290726817,results
tha,spa,0.5855855855855856,0.5319095063124175,results
hch,spa,0.2072072072072072,0.1118205013787343,results
med,spa,0.2641509433962264,0.1263616557734204,results
zai,spa,0.2972972972972973,0.1545876887340302,results
ebk,spa,0.2342342342342342,0.1367994310099573,results
qxo,spa,0.2830188679245283,0.1661214010004332,results
yor,spa,0.2882882882882883,0.1505132850241546,results
zpl,spa,0.3063063063063063,0.1395844625112917,results
spp,spa,0.3,0.1696011738028544,results
cut,spa,0.2522522522522522,0.106725036481134,results
aau,spa,0.3603603603603603,0.2215142237530297,results
knj,spa,0.2972972972972973,0.1265953888116926,results
tlf,spa,0.3,0.1634333287477304,results
zyp,spa,0.2342342342342342,0.1218992647564076,results
pab,spa,0.2612612612612612,0.1244585736455655,results
nld,spa,0.6486486486486487,0.5975235022421955,results
cmn,spa,0.6396396396396397,0.6073533745947539,results
aby,spa,0.2952380952380952,0.15609753802581,results
rwo,spa,0.2201834862385321,0.1269804721335921,results
quw,spa,0.2972972972972973,0.1541935483870967,results
amp,spa,0.2181818181818181,0.1045482295482295,results
pio,spa,0.2792792792792792,0.1853644868363869,results
ben,spa,0.5945945945945946,0.5618862857459349,results
kyz,spa,0.2777777777777778,0.1582744196010779,results
bjk,spa,0.2522522522522522,0.1255365457200319,results
amn,spa,0.2972972972972973,0.151040404040404,results
pad,spa,0.3333333333333333,0.1812532420375557,results
sll,spa,0.2454545454545454,0.1291850869437076,results
tuo,spa,0.3063063063063063,0.16859410430839,results
klv,spa,0.2702702702702703,0.0867149758454106,results
apb,spa,0.3090909090909091,0.1416227752095251,results
yaa,spa,0.1636363636363636,0.1031191369606003,results
kto,spa,0.2363636363636363,0.0784832451499118,results
bao,spa,0.2972972972972973,0.1627272727272727,results
cnt,spa,0.1891891891891892,0.1001683501683501,results
cbt,spa,0.2162162162162162,0.0777777777777777,results
nog,spa,0.4545454545454545,0.3319094304388422,results
roo,spa,0.2162162162162162,0.093888699214749,results
ceb,spa,0.4414414414414414,0.3119606921932503,results
yka,spa,0.2972972972972973,0.1735135135135135,results
mcp,spa,0.1981981981981982,0.1142205638474295,results
arb,spa,0.6216216216216216,0.5547827903091062,results
guc,spa,0.1711711711711711,0.0634821737625476,results
ssd,spa,0.2252252252252252,0.1264705882352941,results
bbb,spa,0.2075471698113207,0.105366806661234,results
mcd,spa,0.3027522935779816,0.1803300457958281,results
ces,spa,0.6396396396396397,0.6033321135408248,results
bzj,spa,0.2792792792792792,0.1583008447043535,results
msa,spa,0.4594594594594595,0.341437618299706,results
bba,spa,0.2252252252252252,0.074103237095363,results
aoj,spa,0.2777777777777778,0.1160272090475869,results
nin,spa,0.2702702702702703,0.1037938439513242,results
pao,spa,0.2788461538461538,0.1041666666666666,results
snp,spa,0.2792792792792792,0.1196110431116551,results
atg,spa,0.2702702702702703,0.1220694517891767,results
khz,spa,0.2252252252252252,0.0979344729344729,results
ntu,spa,0.2636363636363636,0.1421648460774578,results
piu,spa,0.2450980392156862,0.1231007751937984,results
btt,spa,0.2522522522522522,0.0965235303104536,results
tuc,spa,0.2882882882882883,0.1282181285561376,results
anv,spa,0.1711711711711711,0.0851652825272756,results
msk,spa,0.2792792792792792,0.1906878306878306,results
tet,spa,0.2685185185185185,0.1293701274321429,results
myw,spa,0.2666666666666666,0.122524943625861,results
kwj,spa,0.2522522522522522,0.0933493589743589,results
mek,spa,0.3063063063063063,0.1794645630852527,results
npl,spa,0.2252252252252252,0.1158085248253178,results
omw,spa,0.209090909090909,0.1125244618395303,results
yss,spa,0.2792792792792792,0.1296202956989247,results
zpi,spa,0.2252252252252252,0.1046296296296296,results
chq,spa,0.1801801801801801,0.0904493060456363,results
bus,spa,0.2522522522522522,0.1797123015873016,results
cak,spa,0.2882882882882883,0.1507030403054868,results
djk,spa,0.2792792792792792,0.1044998860788334,results
nak,spa,0.2272727272727272,0.0813782423538521,results
ded,spa,0.2844036697247706,0.1166222006629476,results
kbc,spa,0.3063063063063063,0.1554545454545454,results
tee,spa,0.2612612612612612,0.1630167791039612,results
huv,spa,0.3333333333333333,0.186575431736722,results
atb,spa,0.2252252252252252,0.1415198009537632,results
maj,spa,0.1891891891891892,0.1007201646090535,results
gmv,spa,0.3063063063063063,0.1744687360925678,results
mcr,spa,0.1801801801801801,0.0605902777777777,results
ptu,spa,0.2882882882882883,0.1200147655961609,results
esk,spa,0.1818181818181818,0.0888888888888888,results
ycn,spa,0.2882882882882883,0.1273054430949168,results
arz,spa,0.4414414414414414,0.3275869110772866,results
chk,spa,0.2882882882882883,0.1318836716006166,results
aey,spa,0.3271028037383177,0.190392879314376,results
ukr,spa,0.6576576576576577,0.6161063072330183,results
zsm,spa,0.5045045045045045,0.4230019493177388,results
oji,spa,0.1711711711711711,0.0868212197159565,results
cui,spa,0.2702702702702703,0.1573008367611066,results
fai,spa,0.2612612612612612,0.124687712923007,results
hub,spa,0.2454545454545454,0.1145135566188197,results
ron,spa,0.7027027027027027,0.6758910792512943,results
acu,spa,0.2363636363636363,0.1004135360242297,results
lzh,spa,0.4954954954954955,0.4242983986047248,results
ncu,spa,0.1636363636363636,0.0499999999999999,results
cta,spa,0.1727272727272727,0.1005896185634747,results
box,spa,0.2612612612612612,0.1623931623931624,results
rug,spa,0.2792792792792792,0.1264450434261755,results
prf,spa,0.2972972972972973,0.1775438596491228,results
heb,spa,0.6126126126126126,0.5383676809373403,results
ksr,spa,0.1801801801801801,0.0602067183462532,results
tos,spa,0.1531531531531531,0.0759938193566512,results
kyc,spa,0.2432432432432432,0.0991869918699187,results
tmd,spa,0.2727272727272727,0.1694277341857987,results
mgh,spa,0.2612612612612612,0.1146962233169129,results
ibo,spa,0.2342342342342342,0.1344429033749422,results
jiv,spa,0.2636363636363636,0.1113794176674501,results
agn,spa,0.3693693693693693,0.2714159991539345,results
mle,spa,0.209090909090909,0.117089629342632,results
kpx,spa,0.2727272727272727,0.0985576923076923,results
mks,spa,0.2522522522522522,0.160519366197183,results
mbt,spa,0.2792792792792792,0.131711525189786,results
yon,spa,0.2882882882882883,0.1391449211263452,results
wuv,spa,0.2972972972972973,0.1703599667082813,results
nya,spa,0.3063063063063063,0.1409313725490196,results
ppo,spa,0.2844036697247706,0.1445689386865857,results
okv,spa,0.3243243243243243,0.2007284398588746,results
taj,spa,0.2792792792792792,0.1759417199715707,results
dah,spa,0.1545454545454545,0.0744152046783625,results
qvm,spa,0.2429906542056074,0.1516462595309348,results
myy,spa,0.2792792792792792,0.1379419191919192,results
nhw,spa,0.1981981981981982,0.1230617171313984,results
gof,spa,0.2792792792792792,0.1380181121560431,results
cjv,spa,0.2432432432432432,0.1391998659929088,results
kje,spa,0.2818181818181818,0.1741811724313417,results
toc,spa,0.1621621621621621,0.1061073104096919,results
gvs,spa,0.2818181818181818,0.1019079685746352,results
wbi,spa,0.2162162162162162,0.0817547357926221,results
bqc,spa,0.2522522522522522,0.1447969593130883,results
ncj,spa,0.1621621621621621,0.091053391053391,results
caf,spa,0.1981981981981982,0.1000890114447059,results
kdc,spa,0.3423423423423423,0.1935206869633099,results
alq,spa,0.2072072072072072,0.0902777777777777,results
ata,spa,0.2432432432432432,0.0697674418604651,results
fra,spa,0.6846846846846847,0.6597961807173793,results
blz,spa,0.2882882882882883,0.1549798604971018,results
poy,spa,0.3153153153153153,0.1744539411206077,results
ixl,spa,0.2792792792792792,0.1245791245791245,results
mbl,spa,0.1545454545454545,0.0948282104196082,results
mto,spa,0.2342342342342342,0.1440512596475899,results
mav,spa,0.2792792792792792,0.1424572156383549,results
mdy,spa,0.1711711711711711,0.0498687664041994,results
lbb,spa,0.2522522522522522,0.0696517412935323,results
cni,spa,0.1711711711711711,0.0839084426040947,results
naf,spa,0.1834862385321101,0.0788971367974549,results
mmo,spa,0.3063063063063063,0.1630056890012642,results
grc,spa,0.5495495495495496,0.5279341363787554,results
cbk,spa,0.5405405405405406,0.4739562841209159,results
tcs,spa,0.2792792792792792,0.1445115490570036,results
huu,spa,0.3454545454545454,0.1611260856543875,results
tgl,spa,0.5405405405405406,0.5139239359648341,results
too,spa,0.2972972972972973,0.1788251291260214,results
hot,spa,0.1743119266055046,0.0726485635576544,results
xtd,spa,0.2432432432432432,0.0943452380952381,results
qwh,spa,0.2882882882882883,0.1715295182400445,results
cpu,spa,0.2072072072072072,0.0931533006001091,results
mil,spa,0.3063063063063063,0.1545731496226546,results
cso,spa,0.1441441441441441,0.0691132766604464,results
zat,spa,0.2792792792792792,0.1535057471264367,results
mic,spa,0.2792792792792792,0.1441558441558441,results
mbh,spa,0.2792792792792792,0.1276730599647266,results
ztq,spa,0.2702702702702703,0.1297748028436082,results
spy,spa,0.1711711711711711,0.0809523809523809,results
cym,spa,0.4954954954954955,0.381121166415284,results
tzj,spa,0.2882882882882883,0.1695210247841826,results
ptp,spa,0.2972972972972973,0.1834290579474949,results
ese,spa,0.1441441441441441,0.0870075220508265,results
kde,spa,0.2792792792792792,0.1143027497194164,results
tof,spa,0.2474226804123711,0.1288638262322472,results
cpa,spa,0.1711711711711711,0.0821548821548821,results
tdx,spa,0.2803738317757009,0.1261111111111111,results
nas,spa,0.2882882882882883,0.1294790193305044,results
rkb,spa,0.1891891891891892,0.1245623019816568,results
sny,spa,0.2636363636363636,0.11531279178338,results
gam,spa,0.3425925925925926,0.1826242792582203,results
hop,spa,0.2522522522522522,0.1382785879118181,results
muy,spa,0.2612612612612612,0.1158817578959199,results
ape,spa,0.2702702702702703,0.1241855257603289,results
arn,spa,0.2882882882882883,0.1284126984126984,results
ctp,spa,0.3,0.1694119062688876,results
jpn,spa,0.7027027027027027,0.6752433840669134,results
abx,spa,0.3423423423423423,0.1907558199118301,results
qul,spa,0.2612612612612612,0.1521450021450021,results
qxn,spa,0.3333333333333333,0.203975455881082,results
nhr,spa,0.2882882882882883,0.1655733808674985,results
tac,spa,0.2792792792792792,0.1174832112332112,results
sey,spa,0.2342342342342342,0.1042235883424407,results
nca,spa,0.2972972972972973,0.1269135802469135,results
ksw,spa,0.1801801801801801,0.0602318548387096,results
amk,spa,0.3063063063063063,0.1805453805453805,results
abt,spa,0.2818181818181818,0.1046663909567135,results
tpz,spa,0.1441441441441441,0.0854937177517822,results
lid,spa,0.2702702702702703,0.1097205824478551,results
mqb,spa,0.2702702702702703,0.1076691729323308,results
stp,spa,0.1981981981981982,0.087037037037037,results
ita,spa,0.6846846846846847,0.6508386476128412,results
tpi,spa,0.2792792792792792,0.1232638888888888,results
sgz,spa,0.2385321100917431,0.1050759163966711,results
qvc,spa,0.3181818181818182,0.1447280946682622,results
mmx,spa,0.2522522522522522,0.1162912912912912,results
sps,spa,0.3063063063063063,0.1636155606407322,results
ngu,spa,0.1711711711711711,0.1184050291449716,results
quc,spa,0.2702702702702703,0.134351395730706,results
mcf,spa,0.3181818181818182,0.1788897377132671,results
akh,spa,0.1636363636363636,0.0782937736498108,results
tim,spa,0.1545454545454545,0.0848816993247837,results
swp,spa,0.2522522522522522,0.1156806156806156,results
sja,spa,0.1981981981981982,0.1195049082373026,results
dan,spa,0.6036036036036037,0.5822462687989015,results
lww,spa,0.2612612612612612,0.1211541527179977,results
maq,spa,0.2702702702702703,0.1387807199723087,results
apu,spa,0.2162162162162162,0.1246797756698746,results
kgp,spa,0.2545454545454545,0.1285517125758541,results
cek,spa,0.2432432432432432,0.1442543086564825,results
bco,spa,0.1909090909090909,0.1083128078817734,results
cth,spa,0.1621621621621621,0.0872022034812732,results
bvr,spa,0.2702702702702703,0.1215118764120412,results
gvc,spa,0.308411214953271,0.1345104794717198,results
tav,spa,0.2972972972972973,0.163106150424991,results
zam,spa,0.3063063063063063,0.1528773363703356,results
wmw,spa,0.3153153153153153,0.1648103309120258,results
kyq,spa,0.2252252252252252,0.1042255178907721,results
pol,spa,0.7027027027027027,0.6772250395313756,results
kiz,spa,0.3243243243243243,0.1981057605401298,results
apn,spa,0.1904761904761904,0.1152263374485596,results
for,spa,0.2702702702702703,0.0860281923714759,results
kpw,spa,0.2636363636363636,0.1463659147869674,results
yby,spa,0.2818181818181818,0.1203703703703703,results
kew,spa,0.2342342342342342,0.0937797594144343,results
kwf,spa,0.3153153153153153,0.1532045622954713,results
acf,spa,0.2342342342342342,0.0812162024283236,results
mps,spa,0.2972972972972973,0.1406565656565656,results
guh,spa,0.3,0.171225675467457,results
jic,spa,0.3153153153153153,0.2006019422251737,results
chz,spa,0.1801801801801801,0.0658014571948998,results
plt,spa,0.4684684684684684,0.4469168812306067,results
yre,spa,0.2612612612612612,0.1168014375561545,results
zaa,spa,0.3243243243243243,0.1841962936451125,results
bsn,spa,0.2636363636363636,0.1176088369070825,results
beo,spa,0.2702702702702703,0.0874779541446208,results
kmg,spa,0.1651376146788991,0.0956629049764336,results
bmu,spa,0.2432432432432432,0.1155555555555555,results
kbq,spa,0.2612612612612612,0.1466022579244463,results
kgf,spa,0.2792792792792792,0.1552512790654874,results
ake,spa,0.2612612612612612,0.0835406301824212,results
amo,spa,0.2612612612612612,0.0842873176206509,results
kos,spa,0.2072072072072072,0.1020088613584548,results
crn,spa,0.2363636363636363,0.100386290209299,results
bre,spa,0.4234234234234234,0.3127782827030947,results
hmo,spa,0.2522522522522522,0.0853689567430025,results
mpm,spa,0.2882882882882883,0.1479256621314305,results
ons,spa,0.2432432432432432,0.1289327485380117,results
vid,spa,0.2612612612612612,0.1088668320926385,results
zpv,spa,0.1891891891891892,0.1138206347182504,results
mvn,spa,0.2522522522522522,0.0848052536231884,results
xav,spa,0.2252252252252252,0.0789473684210526,results
mjc,spa,0.2792792792792792,0.1495121951219512,results
kue,spa,0.2792792792792792,0.1265925725128761,results
miz,spa,0.2432432432432432,0.1446287916876152,results
nlg,spa,0.2702702702702703,0.1535982112143102,results
gaz,spa,0.3513513513513513,0.2595919964229823,results
top,spa,0.2612612612612612,0.2085946460946461,results
bgc,spa,0.4324324324324324,0.299646864918807,results
yrb,spa,0.2735849056603773,0.1165445371558978,results
llg,spa,0.2314814814814814,0.1133476517754868,results
zap,spa,0.2162162162162162,0.1015917602996254,results
zaw,spa,0.2432432432432432,0.1432559166601719,results
cbs,spa,0.2314814814814814,0.1111669530628367,results
zlm,spa,0.6666666666666666,0.6317578951987555,results
uli,spa,0.2612612612612612,0.1401874775117877,results
aia,spa,0.1981981981981982,0.1274428684003151,results
dad,spa,0.2522522522522522,0.1193181818181818,results
kup,spa,0.2592592592592592,0.1512020659079482,results
pir,spa,0.3177570093457944,0.1389678992279561,results
pwg,spa,0.2522522522522522,0.1175795777575532,results
gum,spa,0.2072072072072072,0.1204432518386006,results
dif,spa,0.2612612612612612,0.1216804029304029,results
iws,spa,0.2162162162162162,0.1003016591251885,results
deu,spa,0.6396396396396397,0.6269117647058823,results
sna,spa,0.2162162162162162,0.0859799331103678,results
fuh,spa,0.2072072072072072,0.0889355742296918,results
mqj,spa,0.2612612612612612,0.1000330687830687,results
coe,spa,0.2792792792792792,0.1101754385964912,results
cya,spa,0.2612612612612612,0.072139303482587,results
knf,spa,0.2252252252252252,0.1019437607220108,results
nob,spa,0.6636363636363637,0.6635413340474988,results
faa,spa,0.2972972972972973,0.1425925925925926,results
kfw,spa,0.2522522522522522,0.1499349684132292,results
rus,spa,0.6756756756756757,0.6695420525934516,results
por,spa,0.7027027027027027,0.6966949090493469,results
bwo,spa,0.2432432432432432,0.1127851915626345,results
bzh,spa,0.2432432432432432,0.1183786295334526,results
dob,spa,0.2818181818181818,0.1442148690958844,results
tku,spa,0.3153153153153153,0.1765927113962399,results
azz,spa,0.1801801801801801,0.1137263990605976,results
tgp,spa,0.2522522522522522,0.1033152105986751,results
kze,spa,0.1621621621621621,0.0804574229119869,results
dgz,spa,0.2792792792792792,0.1165632798573975,results
ntj,spa,0.2272727272727272,0.1122534872534872,results
maa,spa,0.2072072072072072,0.1117070432266701,results
mxb,spa,0.2612612612612612,0.1619440385225898,results
agm,spa,0.1441441441441441,0.0627039627039627,results
wol,spa,0.3153153153153153,0.1788073925222263,results
boa,spa,0.2336448598130841,0.1316693256991764,results
apy,spa,0.1891891891891892,0.0732959850606909,results
kpf,spa,0.1621621621621621,0.0976711560044893,results
sua,spa,0.2702702702702703,0.1383327658608557,results
ton,spa,0.2342342342342342,0.1081081081081081,results
jae,spa,0.174757281553398,0.0587752870420995,results
kij,spa,0.2612612612612612,0.1350732932454297,results
ign,spa,0.2792792792792792,0.1242578456318914,results
tdt,spa,0.2882882882882883,0.1521509141290924,results
nag,spa,0.3333333333333333,0.1885762385762385,results
azg,spa,0.2342342342342342,0.0991205441333318,results
gwi,spa,0.2727272727272727,0.1561022258365712,results
ian,spa,0.2616822429906542,0.1101269515531949,results
mxq,spa,0.2252252252252252,0.144419306184012,results
zav,spa,0.209090909090909,0.1118001722652885,results
zpm,spa,0.2454545454545454,0.1506530685274646,results
geb,spa,0.2,0.0924806059495449,results
kms,spa,0.2612612612612612,0.1454111002498099,results
bhd,spa,0.3423423423423423,0.2198215706961334,results
sch,spa,0.2612612612612612,0.1407123960695389,results
cax,spa,0.3063063063063063,0.1598113022388582,results
quh,spa,0.3063063063063063,0.2050645899385395,results
tpt,spa,0.2882882882882883,0.1795648795648795,results
bgg,spa,0.2432432432432432,0.1612364512244078,results
ctu,spa,0.3513513513513513,0.1966151132817799,results
bjv,spa,0.2072072072072072,0.0966514459665144,results
npi,spa,0.6216216216216216,0.600296898420385,results
zad,spa,0.1891891891891892,0.0978942652329749,results
toj,spa,0.2972972972972973,0.1763076105181368,results
ruf,spa,0.2972972972972973,0.1421946917881877,results
gul,spa,0.3963963963963964,0.2634632082435303,results
nlx,spa,0.2522522522522522,0.1498415673673405,results
ssx,spa,0.2162162162162162,0.085750315258512,results
con,spa,0.3063063063063063,0.1653333333333333,results
yal,spa,0.2072072072072072,0.0705467372134038,results
ots,spa,0.2432432432432432,0.1460233029381965,results
rai,spa,0.2162162162162162,0.1095186095186095,results
csy,spa,0.2432432432432432,0.1181051193937792,results
kwi,spa,0.3153153153153153,0.1586911267239135,results
sus,spa,0.2252252252252252,0.0900667959491489,results
wiv,spa,0.3153153153153153,0.1683745874587458,results
zia,spa,0.2612612612612612,0.1208331285730666,results
sqi,spa,0.5315315315315315,0.4705017205017205,results
ikw,spa,0.1891891891891892,0.067251461988304,results
hin,spa,0.5765765765765766,0.5510127950917424,results
pah,spa,0.2909090909090909,0.1555367867867867,results
sbd,spa,0.2162162162162162,0.0857744107744107,results
ood,spa,0.2018348623853211,0.1206230861403275,results
usa,spa,0.2018348623853211,0.1083876357560568,results
myu,spa,0.2545454545454545,0.1693388924846725,results
wnu,spa,0.3302752293577982,0.1616632160110421,results
mya,spa,0.6126126126126126,0.5685189989176057,results
hoy,spa,0.2882882882882883,0.1840821175950486,results
yad,spa,0.2452830188679245,0.1124416605256693,results
nde,spa,0.3693693693693693,0.2114897984463201,results
yva,spa,0.2432432432432432,0.1171652421652421,results
lac,spa,0.2432432432432432,0.1107859531772575,results
hto,spa,0.2792792792792792,0.1223985890652557,results
nfa,spa,0.2568807339449541,0.142131763099505,results
cpc,spa,0.2072072072072072,0.1130960254165856,results
guo,spa,0.2909090909090909,0.1888333066110843,results
mca,spa,0.2342342342342342,0.1021654756957741,results
knv,spa,0.2363636363636363,0.1259056316590563,results
yap,spa,0.2612612612612612,0.146031746031746,results
yut,spa,0.3363636363636363,0.1571619812583668,results
cpb,spa,0.1891891891891892,0.0822270655835149,results
sxb,spa,0.2612612612612612,0.072139303482587,results
gup,spa,0.3027522935779816,0.1808055997273966,results
nch,spa,0.1711711711711711,0.0961926573838325,results
tbf,spa,0.3243243243243243,0.1897137909032904,results
kan,spa,0.6126126126126126,0.5841345488161147,results
poe,spa,0.2792792792792792,0.150956219377272,results
gui,spa,0.2612612612612612,0.1028977482465854,results
khs,spa,0.2792792792792792,0.1056847545219638,results
hns,spa,0.3783783783783784,0.2137344919932229,results
ndj,spa,0.2612612612612612,0.11188127610415,results
yle,spa,0.2777777777777778,0.1200351935646053,results
leu,spa,0.2162162162162162,0.1156726579520697,results
dik,spa,0.2522522522522522,0.1234171571250222,results
bkq,spa,0.2702702702702703,0.1785714285714285,results
ziw,spa,0.2522522522522522,0.0835421888053467,results
kyg,spa,0.2522522522522522,0.0815764482431149,results
caa,spa,0.3693693693693693,0.2173643039591315,results
lgl,spa,0.3333333333333333,0.1722308488612836,results
bss,spa,0.2342342342342342,0.1287356021398574,results
noa,spa,0.2454545454545454,0.1486142893465547,results
nop,spa,0.1531531531531531,0.0636180398085159,results
kgk,spa,0.2314814814814814,0.0900919879221964,results
cbr,spa,0.2636363636363636,0.1283648853742311,results
qub,spa,0.2882882882882883,0.1477680026067122,results
inb,spa,0.2342342342342342,0.1136211512717536,results
mir,spa,0.1651376146788991,0.1169562838105226,results
rop,spa,0.2432432432432432,0.1512713798804189,results
bdv,spa,0.2072072072072072,0.1408178271149706,results
nho,spa,0.2342342342342342,0.1402995541651004,results
aai,spa,0.3873873873873873,0.2549267720632536,results
aln,spa,0.4954954954954955,0.4130810252761472,results
kpr,spa,0.2792792792792792,0.1119183285849952,results
cot,spa,0.2522522522522522,0.1553081421502474,results
epo,spa,0.6936936936936937,0.6573258422142804,results
wiu,spa,0.2636363636363636,0.072139303482587,results
pjt,spa,0.2110091743119266,0.1073424301494477,results
kmo,spa,0.2702702702702703,0.125909850047781,results
